"id","cycle_id","video_id","creator_id","platform","platform_video_id","url","caption","timestamp","views","likes","comments","is_irrelevant","is_eligible","base_pay_per_video","bonus_pay_per_100k_views","bonus_view_threshold","created_at","thumbnail_url","thumbnail_hash","duration"
"3ab88080-2c25-43bc-abfe-755a648d7e1c","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","a4a3453a-f9ea-4bb8-828c-faf65a3172d7","6890def8-5980-4a20-a681-602f9e113f9e","instagram","3827541956944382934","https://www.instagram.com/reel/DUeKSFyksvW/","Do you think they’ll accept me?!😭😭#funny #interview #funnyvideo #whisperapp","""2026-02-07T21:10:18.000Z""","3669","80","3","false","true","20","1.00","1000","""2026-02-09T00:09:49.686Z""","https://scontent-gru1-2.cdninstagram.com/v/t51.71878-15/626302560_2634197196961422_5508632836894257680_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzgyNzU0MTk1Njk0NDM4MjkzNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=LfRoRVoFvTsQ7kNvwE2ggf-&_nc_oc=AdmOE9GASUVZWWZzpjmBhXZLuJzE6w9j9z3vg-NlA7rqqKSOf9s94TJ_9URA8QSsixo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_gid=DpXpHJT3ZnZMcYL0a8q0wg&oh=00_AfulxPtEZ2Q655i2yMC_qzBNwBvrn-ZRQNGAMdsBE0Lg2g&oe=698EDCD0",,"25"
"3bd70c03-a3af-4248-8db1-d9fe011329ad","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","d657ecf8-621a-487f-a3b4-11bfdc8f3945","400fca2d-376f-449b-aa93-062c97f7c3f7","tiktok","7603029219068661009","https://www.tiktok.com/@amancreatestings/video/7603029219068661009","torta pounders need to be stopped #tortapounder #funny #meme #viral ","""2026-02-04T15:16:39.000Z""","208","8","0","false","true","20","1.00","1000","""2026-02-10T08:55:57.136Z""","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/o0G02FBRUDpEgoELxgpDAebUQfSTBPBEyPQA2D~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=2efe0eec&x-expires=1770796800&x-signature=Dd3529FoCe6dCaa7t6XSqGLJJqI%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"15"
"3d74527b-2b8c-462b-b0ed-35ee0957984e","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","fcc00fd4-1668-448c-b80e-5dd0fc7471b6","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","instagram","3818622360132375413","https://www.instagram.com/reel/DT-eM37DdN1/","was meant to go Egypt today 😔

#explore #fyp #viral #studentlife #internationalstudent #londonstudent #studyabroad #uclstudent #dayinmylife #studentcreator #ucl","""2026-01-26T13:49:01.000Z""","17859","222","22","true","false","37","1.00","1000","""2026-02-09T00:09:58.289Z""","https://instagram.fotp3-1.fna.fbcdn.net/v/t51.71878-15/622239983_1451850179818691_9140216962128427391_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzgxODYyMjM2MDEzMjM3NTQxMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=LbItfNZoupkQ7kNvwFo9nhV&_nc_oc=AdkEYtQ0DDFoPCFjUbdcUC2rm0liEZS2f3VngpVZRIRWYOPKLwXmBjlB1xtQ-3ZKIkU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fotp3-1.fna&_nc_gid=zk-WKzZ7l6sMJlP1d0NReQ&oh=00_AfuFGhQrojKQDkZwgIdnko3D69czy_BHwlxP2oMQKvRvdw&oe=698EFEE4",,"5"
"3e0fad8b-23da-44a7-a613-83916adc070b","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","edfc1b76-b911-4418-a9e6-78aa3a6e2d86","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","instagram","3823293180855571876","https://www.instagram.com/reel/DUPEOQtEdWk/","These snow days have been fire ngl #fyp #productivity #student #whisper #school","""2026-02-02T00:28:27.000Z""","4940","182","2","false","true","20","1.00","1000","""2026-02-09T00:09:54.416Z""","https://instagram.fada2-3.fna.fbcdn.net/v/t51.71878-15/624706100_1616114582713222_4642428943250350138_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzgyMzI5MzE4MDg1NTU3MTg3Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=Fm1zj7OGhhIQ7kNvwFJFDD_&_nc_oc=AdnnUV0l_QO3OVMKQTcwR1kDMA55dpgyPmtjUXEx6zdUQAP7dnXbz1xT-CRRxXFIFQQ&_nc_ad=z-m&_nc_cid=1193&_nc_zt=23&_nc_ht=instagram.fada2-3.fna&_nc_gid=RtiYCyhMsQzOwbi7x1zbWQ&oh=00_Afsbc7s1GpQ9yrVldHWDFxUhPpW8zhBJChN1BZnqse66Hw&oe=698EE438",,"32"
"3fcbf3a5-8fc2-4e76-949f-44c0a5649bcc","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","0a3b3572-4795-49a9-b33d-195b113ec047","8677b792-9546-451e-9afe-47199bd80177","tiktok","7602049764649192724","https://www.tiktok.com/@whisperrr_yaz/video/7602049764649192724","His granny is bad tho whisper saved my friendship #interview #funny #AI ","""2026-02-01T23:55:55.000Z""","5013","146","6","false","true","20","1.00","1000","""2026-02-09T15:22:45.782Z""","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oINlwkg1NAGsCGEtAQFmf6wDCfJ29AeEGRFjfQ~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=e85fa6f2&x-expires=1770728400&x-signature=QgNqqbMTIE%2Brd4emPQKrXNhCWDk%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"12"
"41056431-a5dd-4878-951e-4bc29baab20f","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","27e0e7ee-8d05-44ec-bcfc-111bd7de13b6","e2cff90e-487c-4b46-8382-54c8768085fb","instagram","3828197212288020575","https://www.instagram.com/reel/DUgfRT4kXBf/","How I got my American citizenship part 1 #ai #jobinterviewtips #interviewtips #studytools #citizenship","""2026-02-08T18:51:47.000Z""","2540","31","2","false","true","20","1.00","1000","""2026-02-09T00:09:48.634Z""","https://instagram.fbhz2-2.fna.fbcdn.net/v/t51.71878-15/631592152_2142104296563971_8313817971017314714_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzgyODE5NzIxMjI4ODAyMDU3NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=LtZo5jlZy8MQ7kNvwEjtzP_&_nc_oc=AdmR4Xu2vOP4KrA_nEX94u2DmRpVSn_Lj3O3f5brmrxV3WMZHg2ESlldKll1BDxMpCE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbhz2-2.fna&_nc_gid=-4DVX2go0mkMReCM7Ek1nw&oh=00_AfvPjjEgJijhVTfdKd6DIZON3yzTmxPyH9LF2KV8pZPeNA&oe=698EF421",,"11"
"41e88bb1-9342-49ca-b998-8aa50a953bbf","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","18f3f507-01e4-4601-9827-110aa466f28b","63315673-8da7-4cb8-8d6a-63f3f0cca406","tiktok","7602876378039569695","https://www.tiktok.com/@whispering.eason/video/7602876378039569695","I swear on my life😭 #interview #funny #lockedin #ai #college ","""2026-02-04T05:23:34.000Z""","482","23","0","true","false","20","1.00","1000","""2026-02-09T00:09:52.575Z""","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oAty10SSfAAtAPBlC9mCvXIAFiIYWwioOqiEiG~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=06e4a3ce&x-expires=1770678000&x-signature=X%2B9%2Bs12QySomfEHUXX1nHbYHzPc%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"12"
"44506110-fecc-4e6d-9306-eb86b0844a7b","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","ae0b957d-007d-4c56-a9a4-00155f5ef55a","8677b792-9546-451e-9afe-47199bd80177","tiktok","7601245008687090964","https://www.tiktok.com/@whisperrr_yaz/video/7601245008687090964","My boss is GOING TO KILL ME 😢 😭 #interview #funny #ai #lockedin ","""2026-01-30T19:52:54.000Z""","886","23","2","false","true","20","1.00","1000","""2026-02-09T15:22:45.915Z""","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oEBQfje8GlQAhQGqFKM9rgXh2BDeAAfI4rDHIR~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=4353382c&x-expires=1770728400&x-signature=t643pNy881o6dqyopbupW3oEnBQ%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"11"
"45b23749-152a-41b3-bb68-be5bc52660d5","9181e8e3-85be-449a-b6c7-c26e029f05d7","ccf2474c-21d6-4a11-a9ba-c8036306deec","4218f75d-4d54-4c39-af99-272d0d042276","tiktok","7584525187559755010","https://www.tiktok.com/@4_kershaw_/video/7584525187559755010","@Joshua ","""2025-12-16T18:31:27.000Z""","254500","34000","112","true","false","10","1.00","1000","""2025-12-30T18:24:52.140Z""",,,
"45e7d396-78e6-4d83-b594-44c221e18a36","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","289c7116-ea08-4cd4-b857-3252b499d778","8677b792-9546-451e-9afe-47199bd80177","tiktok","7603639674535464212","https://www.tiktok.com/@whisperrr_yaz/video/7603639674535464212","#interview #funny #AI  whisper saved me 😭 ","""2026-02-06T06:45:25.000Z""","789","15","1","false","true","20","1.00","1000","""2026-02-09T15:22:45.418Z""","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/o0MQImeOEFA37CCAQj6D4e9XxXHtviTLrD2fCA~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=2689bb9a&x-expires=1770728400&x-signature=DJwngmPt44auvgNVT1a77rhj1Aw%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"8"
"46d29ebb-ecf9-46d3-b2a7-45b3df56e1f5","d21c7996-5925-4695-a5dc-b97af83f1821","68a4a587-42b1-4923-9771-f5a0b4dd708b","6a5ff7a2-890c-46b3-8bc6-aae5c5269df9","instagram","3814721024055713885","https://www.instagram.com/reel/DTwnI9kDiBd/","#health #ai #fyp #trending #fitness","""2026-01-21T04:39:16.000Z""","97","5","0","false","true","20","0.50","1000","""2026-01-26T00:01:01.330Z""","https://scontent.cdninstagram.com/v/t51.71878-15/619912138_1252101016790902_3891089109039968713_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzgxNDcyMTAyNDA1NTcxMzg4NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=93Q8yaqLtPQQ7kNvwHXanVQ&_nc_oc=AdntquYysy2WhlxVFDkgPa6AKitOnjQRbx5kpoxOlocr4PvLTcGys2AZ2zLRLHyOaoI&_nc_ad=z-m&_nc_cid=1199&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=Emgq9YQm_Zdf0VBQAayCuA&oh=00_Afofj_uk1AF9A7PrOuFlnRDaDhQS9qM1h7wcrwfE-c-0OQ&oe=697E7128","50beec7a3a6f8000","27"
"4788fc45-27f6-4184-a872-a758920bdbe0","4f35b178-f853-4869-ade0-633d05855908","3f5fb7dd-07ac-472d-bef7-6ecf208f2267","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","instagram","3805374114614633630","https://www.instagram.com/reel/DTPZ5hzEmSe/","fav combo, got judgy stares for my 加底

#explore #fyp #hongkong #車仔麵 #茶餐廳 #londonstudent #studentlife #凍檸茶 #internationalstudent #留學生 #留學生活 #英國留學 #倫敦 #大學生活 #studyabroad #uclstudent #dayinmylife #studentcreator #ucl","""2026-01-08T07:06:12.000Z""","12897","289","4","false","true","20","1.00","1000","""2026-01-12T03:17:23.710Z""",,,
"490a5062-9f66-4476-b28c-3477de5196fb","d21c7996-5925-4695-a5dc-b97af83f1821","b39cda24-8f7f-46dc-b6da-843ca518e560","7c944ebf-5ec8-4339-b228-e96ee1476f1b","instagram","3816523369861214324","https://www.instagram.com/reel/DT3A8i5jfB0/","love my girls sm! 🤍
#appreciationcake","""2026-01-23T16:18:04.000Z""","140","6","0","false","true","20","0.50","1000","""2026-01-26T00:00:36.530Z""","https://scontent.cdninstagram.com/v/t51.71878-15/620919044_2101798100566703_7369811781527678321_n.jpg?stp=dst-jpegr_e15_tt6&_nc_cat=100&ig_cache_key=MzgxNjUyMzM2OTg2MTIxNDMyNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2Lmhkci5DMyJ9&_nc_ohc=UcSOPRYxOOQQ7kNvwGgOzIk&_nc_oc=AdnHT6bgdjNHcwgxQrscezKKc2NJhBiJ3N4UnMPj6DHZmBwhUlfX2LAOzG4LZxt9ZAg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=scontent.cdninstagram.com&_nc_gid=HHgnLWoGQwdke1pxMR8u5w&oh=00_AfqmQz6GjJRON7bT4fSuUtzPmH3PKgGSIDpiLrQTBC_-sQ&oe=697E605C",,"27"
"49b000b0-f4d8-4d58-838f-c4413f9bc8ff","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","a0c9f027-3439-4d94-b37a-bb542871570f","2c757504-b112-468c-8d7a-66fda878f492","tiktok","7604647181198347540","https://www.tiktok.com/@ragswhispers1/video/7604647181198347540","There is no way I'm getting that assignment done #memes #viral #trend #schoollife #uni","""2026-02-08T23:55:11.000Z""","48","3","0","true","false","20","1.00","1000","""2026-02-09T00:09:48.350Z""","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oIB0JlfEAcsJ0iiCkh0AAVqrixIAIE8wIt6061~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=8ef9f779&x-expires=1770681600&x-signature=rz4zRyiujm60prjT8fOx%2B7jejOE%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"19"
"4a0f8fd2-b96a-48ae-b7d9-870d9ab08557","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","695b62a9-77dd-4f47-a825-6ab42b15991e","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","tiktok","7599806067324816671","https://www.tiktok.com/@Hacklifewithhenry/video/7599806067324816671","I need to get on that 😭 #fyp #whisper #learning #teacher #student ","""2026-01-26T22:49:07.000Z""","1831","81","4","false","true","20","1.00","1000","""2026-02-09T00:09:57.983Z""","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oYjD7IeCA7XQVGsSc9qFE6Y7QCCfQMevMAD3I5~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=48b6c976&x-expires=1770678000&x-signature=CmdkV2YJ%2FU5y6bW3P0RIVyI7BBA%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"38"
"4aabcdcb-9638-487e-9d93-98f0587e7dcb","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","8e2e4ea2-ecb8-47a8-a482-584f1f659521","6890def8-5980-4a20-a681-602f9e113f9e","tiktok","7600228597391035679","https://www.tiktok.com/@matt.whispers/video/7600228597391035679","WHY WOULD BRO THINK THAT😭💔Whisper saved me #whisperapp #funny #funnyvideo #interview ","""2026-01-28T02:08:48.000Z""","38","2","0","false","true","20","1.00","1000","""2026-02-09T00:09:57.308Z""","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ogCJAbA8HF1NyItBISEDu7fAI5ONAegeIq5txj~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=d1ee4e50&x-expires=1770678000&x-signature=yuN4vWiOrm8gtjNLFQNkAp3ES5Y%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"16"
"4aafec91-2e81-48bd-a738-5912d8ffa5cc","d21c7996-5925-4695-a5dc-b97af83f1821","811e62e1-6c0a-4f2b-83cf-7b01b7197be8","6890def8-5980-4a20-a681-602f9e113f9e","instagram","3816017818949614164","https://www.instagram.com/reel/DT1N_z7DXpU/","Choosing between two ABGs and Whisper saved me🙏😭#worksmart #productivity #ai #chatgpt","""2026-01-22T23:34:25.000Z""","1890","21","3","false","true","20","0.50","1000","""2026-01-26T00:00:43.030Z""","https://scontent-dus1-1.cdninstagram.com/v/t51.71878-15/621427812_1523440018718814_4831286359885608281_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzgxNjAxNzgxODk0OTYxNDE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=UWByj7Mr6VEQ7kNvwGTr6ha&_nc_oc=Adm24GgaZpggDADIBInOoIwH5Wv444Gc3i3SuT_FqapQWD12mB6Jmpjy7z15OZu3ePs&_nc_ad=z-m&_nc_cid=1128&_nc_zt=23&_nc_ht=scontent-dus1-1.cdninstagram.com&_nc_gid=vueYGEnLLtKTgCTEXc6HMQ&oh=00_Afrqazq-eD1Ql31x32v9lk0CO0WSfPd_w9ssU3ZDpNmkJw&oe=697E53E7",,"46"
"4ba26cb2-3a4e-4ad2-86e2-9a3ba0674d06","d21c7996-5925-4695-a5dc-b97af83f1821","333631a2-07d5-4709-952d-462ec9a3b88b","6a5ff7a2-890c-46b3-8bc6-aae5c5269df9","tiktok","7598361557159972103","https://www.tiktok.com/@alexwilsonugc/video/7598361557159972103","","""2026-01-23T01:23:40.000Z""","134","1","1","false","true","20","0.50","1000","""2026-01-26T00:00:41.930Z""","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/o8XFzW5VBI9ZZyxaAMiAuIISmAfZ0zAIi1wyCu~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=0b92086c&x-expires=1769590800&x-signature=NdVHYdC11waeTEDOe2NL0cI1QTg%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"17"
"4baeecc2-3fbf-4bf5-a7d2-88cf37fbbd0e","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","8d560e39-a877-40e6-9f87-1ee4b078a72b","5d7c36d0-4021-4c91-b7d9-24ee83fa9a76","tiktok","7601340909225020692","https://www.tiktok.com/@talkto.audrey/video/7601340909225020692","how embarrassing ","""2026-01-31T02:05:04.000Z""","6439","333","14","true","false","20","1.00","1000","""2026-02-09T00:09:55.756Z""","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oc1i3YS1ICxCusvAz9kBfAkIGDAiCSrwpDq0II~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=f20b2d46&x-expires=1770678000&x-signature=TO3ZKQLB%2BjNFmjEpK8hxO2p39Ac%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"17"
"4bea8f75-e8b4-44b7-b652-4f7376665799","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","6e5a8a41-64de-4a9b-b4ad-f96ee6fc19c3","6890def8-5980-4a20-a681-602f9e113f9e","instagram","3821236944702225495","https://www.instagram.com/reel/DUHwsFjkzxX/","Thanks for helping me explain myself Whisper🙏 #funny #interview #funnyvideo #whisperapp","""2026-01-30T04:24:45.000Z""","1706","21","3","false","true","20","1.00","1000","""2026-02-09T00:09:56.258Z""","https://instagram.fgye30-1.fna.fbcdn.net/v/t51.71878-15/624837903_1548354353135348_6339510275949372849_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzgyMTIzNjk0NDcwMjIyNTQ5NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=PI-Kg2FiT3EQ7kNvwGvDzmH&_nc_oc=AdkYs0Q5xqGUA7n-3ckKVZxS7FjboYOcvz64BnmhxccQh4XnJgDsEiyzg2g72TcKRv4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fgye30-1.fna&_nc_gid=gOSiijWFTDbv3v2wOvB-8w&oh=00_AfuIsnB3KRID-6eT1I3dRu24eo_Q4Kwg8tci4auoA7oftw&oe=698EF83E",,"12"
"4cd12f8b-2649-4cba-8fa1-aa00cf5d659e","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","681d3751-41e3-4a79-a64b-c93fba9e8a17","8677b792-9546-451e-9afe-47199bd80177","instagram","3821185199137437777","https://www.instagram.com/reel/DUHk7FvkThR/","Bro knows NOTHING about computers, thank you whisper 🙏 #interview #funny #ai #lockedin","""2026-01-30T02:40:12.000Z""","4245","41","0","false","true","20","1.00","1000","""2026-02-09T15:22:45.938Z""","https://scontent-mia3-2.cdninstagram.com/v/t51.71878-15/624715246_882031384576533_5013867166077914112_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzgyMTE4NTE5OTEzNzQzNzc3Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=2bJDCMc9fwEQ7kNvwFdemhx&_nc_oc=AdmaQ-rrkwPMqiLWSlp571WOvkS4h8E6s0Zm_wb5dS34ObRELhexkX-xmDcsba8hZjw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_gid=hiJ-og1c53XeXrqmKvDXMQ&oh=00_Afvic5Hs290wt8LSLS7i_TDp7-34JSonHXZxZfGrlDZOUw&oe=698FBE90",,"10"
"4d162716-74cf-44a6-a4d3-f9aac3ddd2d3","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","2c4915e6-e4ab-43a5-9112-a968cf29b5cc","f16c9866-6790-42b0-a19b-47ca08309558","instagram","3825661180019092720","https://www.instagram.com/reel/DUXepLyCizw/","it never happened
#satire #funny #reels #whisper","""2026-02-05T06:53:22.000Z""","1621","24","1","false","true","20","1.00","1000","""2026-02-09T00:09:51.331Z""","https://instagram.fcgh69-1.fna.fbcdn.net/v/t51.71878-15/625979897_1603495060986561_5822126552546004952_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzgyNTY2MTE4MDAxOTA5MjcyMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=k5r8mn23cKQQ7kNvwE1BEnm&_nc_oc=AdnAOyEFb5Ong9LJBi61nRkra57CuOj0TwEhO2q1TdKLo6Vv3BjGLqmrtl8YHdw8cWM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh69-1.fna&_nc_gid=lzPEfRRXIPW7VrXIPL-jlA&oh=00_AfteUGH-4VBCg7ptfo0tyy2qG0thSa2D3uv8IbBDwmAuPw&oe=698F06F2",,"13"
"4f1df7fa-2b13-4a6c-a3e8-9d6b50d29460","4f35b178-f853-4869-ade0-633d05855908","64d9f410-f4a1-445d-bc66-f243839cf7b4","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","tiktok","7593294536051313921","https://www.tiktok.com/@jankinchan/video/7593294536051313921","#cuflow #study #studyhacks #university #explore","""2026-01-09T09:41:54.000Z""","1407","25","0","false","true","20","1.00","1000","""2026-01-12T03:17:23.579Z""",,,
"4f9bfa69-a177-4d48-acce-1f3bdac23620","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","6a7e1c53-9a1a-451c-8e8b-62167a3902bd","8677b792-9546-451e-9afe-47199bd80177","instagram","3828131862959695492","https://www.instagram.com/reel/DUgQaWlESaE/","Stay tuned for part 2 🙏 #interview #funny #AI #western #westernuniversity","""2026-02-08T16:42:24.000Z""","219","16","1","true","false","20","1.00","1000","""2026-02-09T15:22:45.300Z""","https://instagram.fsod1-2.fna.fbcdn.net/v/t51.71878-15/629903099_766957626458733_2542380611046569098_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzgyODEzMTg2Mjk1OTY5NTQ5Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=k9zIoXD6Ie0Q7kNvwGiFKMf&_nc_oc=Adns2B8pEO26jgtiRgrrpegEbTIBm625NU4C4cOD4swYpu1bKf21W1wpa9I-VN77OmY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fsod1-2.fna&_nc_gid=MlGyvomkB91qe5W09aXQig&oh=00_AfuW-dBqoNhuL6Qltf5ju15cuATuy0pN0GAqq6onk_j9kw&oe=698FBE1A",,"25"
"5075e148-6a80-458b-a13e-a648adc9984e","d21c7996-5925-4695-a5dc-b97af83f1821","a5b24e0e-6ccf-405c-b141-50328e7d53af","6a5ff7a2-890c-46b3-8bc6-aae5c5269df9","tiktok","7597120221672967442","https://www.tiktok.com/@alexwilsonugc/video/7597120221672967442","#Fitness #gym #diet #caloriedeficit #wheightloss ","""2026-01-19T17:06:39.000Z""","310","7","0","false","true","20","0.50","1000","""2026-01-26T00:01:06.030Z""","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oIRdEBh0AuDIXCKpxmcFEPNbIBdfOAAuwgDZEf~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=44b386cd&x-expires=1769590800&x-signature=yyP3xahOnilUXTXgt4BFLlKV%2BaM%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"28"
