"id","creator_id","platform","platform_video_id","url","caption","timestamp","views","likes","comments","cycle_id","is_bonus","is_irrelevant","thumbnail_url","thumbnail_hash","duration"
"14ef9b38-2e52-4a4c-8e08-0e19728a6680","e2cff90e-487c-4b46-8382-54c8768085fb","instagram","3828197212288020575","https://www.instagram.com/reel/DUgfRT4kXBf/","How I got my American citizenship part 1 #ai #jobinterviewtips #interviewtips #studytools #citizenship","""2026-02-08T18:51:47.000Z""","3009","32","2","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","true","false","https://scontent-dub4-1.cdninstagram.com/v/t51.71878-15/631592152_2142104296563971_8313817971017314714_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzgyODE5NzIxMjI4ODAyMDU3NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=LtZo5jlZy8MQ7kNvwFu7aiT&_nc_oc=Adm9iWUHQwVjxUmHqWsfHvIcAMHzVN0_gshtsOT25J_1l82hMrtH8axt2QRcMQp-I_c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dub4-1.cdninstagram.com&_nc_gid=t0J-mlHphChwR9on73HX9Q&oh=00_AfudwfdaaH8GuGHEimDciLKuL2ZZKXLZxGoyFJXAb4H0Fw&oe=6992B061",,"11"
"1533a979-6286-46e8-ba76-06b6eacaf613","6890def8-5980-4a20-a681-602f9e113f9e","instagram","3817385567106268513","https://www.instagram.com/reel/DT6E_KqEn1h/","I saved bro with Whisper🙏 #worksmart #chatgpt #ai #productivity","""2026-01-24T20:51:25.000Z""","1729","26","8","d21c7996-5925-4695-a5dc-b97af83f1821","true","false","https://scontent-iev1-1.cdninstagram.com/v/t51.71878-15/622610114_1604946500852564_3979756436091030531_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzgxNzM4NTU2NzEwNjI2ODUxMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=KIIrDB7sv_wQ7kNvwEys-ah&_nc_oc=AdlMwRA77ETSJyG9P0ST8n2t89e2-W2Ga6voYMn05x_YSGpF_02YJYRv3t8OEbt3PTY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_gid=H8IharUX_iwouV_63UGoBw&oh=00_AfuHKGQOzq_qeRFpeCh7uA5amBaLbQrdhH1rn9_3cc56Uw&oe=6992B003",,"38"
"15713a5b-67d2-4715-bbb3-e17b1bf8bbe0","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","instagram","3777666911908778715","https://www.instagram.com/reel/DRs-AqcEdLb/","Like bro take some stuff out 😭#heavyequipment #backpacks #heavybackpacks #fyp #school #cluely","""2025-12-01T01:37:29.000Z""","134579","8499","222",,"true","false","https://scontent-ams2-1.cdninstagram.com/v/t51.71878-15/587816485_2339360386504803_8954176961672621473_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=Mzc3NzY2NjkxMTkwODc3ODcxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=p3K6fGl2uEgQ7kNvwH9nKLn&_nc_oc=Adm2N_kcKzCCLqFX2b03KbRFI-tSJEVw1XJTrQ4_gVIyoHb4ywO11EsTfiA7ULKAZSo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=-N_WX-E4S9G4Y6siwuUvDQ&oh=00_AfuOGuGQTZ5FhI0I2Y_Bt8Z3uWZWKrqB6-w5JMW5g51DYQ&oe=69928D8E",,"30"
"16114d99-fe66-4fbd-a073-274d22df0681","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","instagram","3765204146518344996","https://www.instagram.com/reel/DRAsTjsDcUk/","清湯瀏覽

#explore #fyp #香港 #食譜 #食譜分享 #牛腩 #廚房 #留學生 #留學生活 #英國留學 #倫敦","""2025-11-13T20:56:06.000Z""","9566","169","24",,"true","false","https://scontent-gig4-2.cdninstagram.com/v/t51.82787-15/581794314_17852082327583022_7136182587875509354_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=Mzc2NTIwNDE0NjUxODM0NDk5NjE3ODUyMDgyMzI0NTgzMDIy.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=Y6uretEqLJMQ7kNvwF2Y8Ug&_nc_oc=AdkeoK9ZyfyijnZ4gNYN58ppu-jw-ryF5TkAjhUMasvFlneNI2bHYJuWpQRwa8XyU2s&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-gig4-2.cdninstagram.com&_nc_gid=J1xLoFj7IrL_tEkO9keufQ&oh=00_AftChEVotQU6LFavRWQjJxnr1MGiTYlHhYCPuoxzlCbKsw&oe=69929D63",,"113"
"16579a64-7e9e-447e-8367-6775400efe23","a7f9d44b-7577-479e-b154-9ddce10f1508","tiktok","7514136412044758294","https://www.tiktok.com/@try.whisper/video/7514136412044758294",,"""2025-06-10T02:07:39.000Z""","324","15","0",,"false","false",,,
"16645c98-bf65-40eb-aa0f-305152d74aae","a7f9d44b-7577-479e-b154-9ddce10f1508","instagram","3825975808049937342","https://www.instagram.com/reel/DUYmLn-Dfu-/","Automating content marketing doesn’t have to mean more tools or more work.

I built two AI agents in Vellum that handle it end to end.
One finds viral videos across platforms and writes scripts in my own voice.
The other tracks engagement, shows what’s working, what to double down on, and what to skip.

Both were built by just describing the agent in plain English. No code. One prompt builds the full workflow live.

Comment “AI” and I’ll send you the link to try it.","""2026-02-05T17:18:36.000Z""","10520","260","230","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","true","false","https://instagram.fcxj1-1.fna.fbcdn.net/v/t51.71878-15/629222925_25795766963425215_5727090193663141422_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzgyNTk3NTgwODA0OTkzNzM0Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=SRxBVj9CDGIQ7kNvwFuY0KE&_nc_oc=Adno8rAfILLUmYfEmQ8pTUZu0jhtkzcOh5_24U4wJxGu_iUYuXLgKXLZBf6sm6zlaM4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcxj1-1.fna&_nc_gid=-DEhlDKP4cn0ypBLj5H47g&oh=00_AftqA9ww5q_qD1PGAhq5cc4UnS1f6o-hk-P4OMGnLHwAtQ&oe=698CAA2D",,"55"
"16b5510e-4234-4f93-b163-ecae32a7a78f","d54690fa-9a7b-464f-8707-e39d61e97909","instagram","3788816880615167283","https://www.instagram.com/p/DSUlOEAEhUz/","Urban landscapes across the world are transforming at an incredible pace, driven by innovation, population growth, and economic expansion. This list of the top 10 fastest growing cities in the world highlights how Asia is leading the global growth story. Cities like Bengaluru, Delhi, Hyderabad, and Mumbai showcase India’s rapid rise as a hub of technology, infrastructure, startups, and opportunities. Bengaluru stands out as a global tech capital, while Delhi and Mumbai continue to expand as economic and cultural powerhouses. At the same time, cities such as Ho Chi Minh City in Vietnam and Shenzhen, Guangzhou, and Suzhou in China reflect strong industrial growth and smart urban planning. Riyadh’s massive development projects underline Saudi Arabia’s vision for the future, and Manila represents the fast-paced urbanization of Southeast Asia. These cities are not just growing in size, but also in influence, shaping global trade, innovation, and lifestyle trends. Skyscrapers, smart cities, improved connectivity, and new job opportunities define this new era of urban growth. As these cities evolve, they become symbols of ambition, progress, and the future of modern living, attracting talent, investment, and global attention.

#FastestGrowingCities #UrbanGrowth #SmartCities #GlobalDevelopment #IndiaRising #AsianCities #Bengaluru #Delhi #Mumbai #Hyderabad #ChinaGrowth #Vietnam #SaudiArabia #FutureCities #EconomicGrowth #Urbanization","""2025-12-16T10:50:23.000Z""","19428","385","1","9181e8e3-85be-449a-b6c7-c26e029f05d7","false","false",,,
"1703f72d-95d9-4949-85c0-f8d6ea146575","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","instagram","3828719598011861634","https://www.instagram.com/reel/DUiWDBgEsqC/","j*b 😔🤬

#viral #trend","""2026-02-09T12:09:56.000Z""","26699","767","23","dccc83b1-85c5-42da-a8ec-ad83e0edbebb","true","false","https://instagram.fhex1-1.fna.fbcdn.net/v/t51.71878-15/628072790_2280972388980982_1099759906375075394_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzgyODcxOTU5ODAxMTg2MTYzNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMiJ9&_nc_ohc=GzVZ2VTypAYQ7kNvwHm3p2O&_nc_oc=Adl7J8_FwE-NXwVAYx9ebB0U1L7-7HvYw-6VB5nwkMm8viz03Pufl1GsEOalYQObwOA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fhex1-1.fna&_nc_gid=asOVt8p32-Nb-sb4kGorgQ&oh=00_AftEkUonxztQy-drx3a-oRThm8R3xv0w3le1shvjp95S2A&oe=69928DC3",,"11"
"1746ef2a-dbe7-4a6a-a5cc-e7ca718fe6d6","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","instagram","3792887462780555408","https://www.instagram.com/reel/DSjCw1EEVCQ/","Tag that friend in the comments #cluely #fyp #productivity #ai #pencil","""2025-12-22T01:37:34.000Z""","4717","142","4","9181e8e3-85be-449a-b6c7-c26e029f05d7","true","false","https://instagram.fcjc1-1.fna.fbcdn.net/v/t51.71878-15/604674507_734762939179994_3124763342955056350_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=Mzc5Mjg4NzQ2Mjc4MDU1NTQwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=51NxCopar2kQ7kNvwF--qAx&_nc_oc=AdlpM91Xdo5bv9NsCsr_V1CrXl-Xyp3rjvIsI8JVjwMIt4RwL1eDOmJOVVLwM4yHFNY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcjc1-1.fna&_nc_gid=TEj5tTp3TYu5Nrpb3tWKwg&oh=00_AfuPoXPZwsDx-skkbYVpGKtVI2tKspKfhjO9apBi2wXYBQ&oe=6992B0E0","9b3319998f627000","30"
"177397b5-1c2f-48f9-8373-3949e0622ea8","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","tiktok","7587825339506724126","https://www.tiktok.com/@Hacklifewithhenry/video/7587825339506724126","Like bro slow down 😭#fyp #learning #cluely #student #teacher ","""2025-12-25T15:58:01.000Z""","1529","64","1","9181e8e3-85be-449a-b6c7-c26e029f05d7","true","false","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ogPIECexC19SRVqNNsAgIQyXABiwi0AqpGBqDi~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=4724be44&x-expires=1770922800&x-signature=Qa2Ec6P7gEhwf1X5BiLeqo1DN80%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"28"
"17ab5a15-a7c6-4a66-aaea-6e482cbeef2a","4218f75d-4d54-4c39-af99-272d0d042276","tiktok","7540005209465031938","https://www.tiktok.com/@4_kershaw_/video/7540005209465031938","@AMI ","""2025-08-18T19:11:09.000Z""","155985","7142","64",,"true","false","https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/oU4FWeNVi4YGLGQgCessPghtscffgAM8eXWgpA~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=135b6880&x-expires=1769148000&x-signature=zPDeOmxgmJM4cbPKry854EhExvw%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&s=PUBLISH&sc=cover&biz_tag=tt_video",,"15"
"17b1c3ea-2728-41c8-b019-a7bce3f91870","8677b792-9546-451e-9afe-47199bd80177","instagram","3828347055165761907","https://www.instagram.com/reel/DUhBVz8EWlz/","I think I’m fully in 🙏 thanks whisper #interview #ai #uoft","""2026-02-08T23:50:56.000Z""","1687","31","2","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","true","false","https://scontent-lim1-1.cdninstagram.com/v/t51.71878-15/628422543_4422467961315878_6165897909992926494_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzgyODM0NzA1NTE2NTc2MTkwNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=8uicqdvUGxAQ7kNvwFKLM1w&_nc_oc=Adl8r67_4T3qPe4xYerFz7lKL0H1ikSRcuftMrukmmWFjwcWiUggLILPKCKHlsXUpl0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lim1-1.cdninstagram.com&_nc_gid=IXs30h2KSHlBq2NA97Fjhg&oh=00_AfuX-YzmKozfx-B4iT1BuF4z3qmwToNXpIM7ZiolRkORiQ&oe=6992B7C0",,"27"
"17e478f2-3f4f-401a-9bfb-e2248857a186","8677b792-9546-451e-9afe-47199bd80177","instagram","3817322507985333006","https://www.instagram.com/reel/DT52piRkasO/","Thank god for whisper saving me , I almost got caught 🙏 #interview #funny #lockedin #ai","""2026-01-24T18:45:58.000Z""","2291","21","1","d21c7996-5925-4695-a5dc-b97af83f1821","true","false","https://instagram.fesb4-4.fna.fbcdn.net/v/t51.71878-15/620982700_2080315692743787_1527360849837567175_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzgxNzMyMjUwNzk4NTMzMzAwNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=737pMGeOTFsQ7kNvwF9Rxgw&_nc_oc=AdmYonCU4zLfHJ5vH0Smq3EYRqRPQqhD9Zc1319EbDMLuIpVi8-TSwwC2a8zErUPp7Y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fesb4-4.fna&_nc_gid=RMXowCH8jxE8Gn-CG6uodw&oh=00_Afs6u5KIyy9HZDhVRUJejgz4wfHwBmUlInAW18hwFj8zMA&oe=6992921E",,"19"
"18447567-b6ce-47df-be51-a362fd51fd8f","a7f9d44b-7577-479e-b154-9ddce10f1508","instagram","3815116967997417036","https://www.instagram.com/reel/DTyBKtGDSZM/","If you’re building AI agents in 2026 and not using MCP, you’re making it harder than it needs to be.

MCP = Model Context Protocol → the universal adapter for AI agents.
✔ No custom integrations
✔ No plugins
✔ One MCP server works everywhere

Basic flow:
1️⃣ Define tools (e.g., “Get User Profile”)
2️⃣ MCP describes them in schema
3️⃣ AI agents read + call APIs directly
4️⃣ No prompt hacks!

🚦 Comment “MCP” for free access link + setup guide.","""2026-01-21T17:48:02.000Z""","46175","1549","602","d21c7996-5925-4695-a5dc-b97af83f1821","true","false","https://instagram.fesb9-1.fna.fbcdn.net/v/t51.82787-15/619824875_17899685877367700_8161472873017476101_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzgxNTExNjk2Nzk5NzQxNzAzNjE3ODk5Njg1ODc0MzY3NzAw.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzMjB4MjM0Ny5zZHIuQzMifQ%3D%3D&_nc_ohc=hPU_BOEJatQQ7kNvwGWwCQY&_nc_oc=AdlBlzkcqaEK-9dd2QsBhVEiz2JajpaJ2Oofu0oyrOue4tnWwr7tp7XnHTH8Wz8bUck&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fesb9-1.fna&_nc_gid=QHOSyTvcXEG-87n37EiKMA&oh=00_AfvIzYeYqWUAIIDYPromOlId-UMAMYourWtxUFA5HExmcA&oe=698CA443",,"53"
"184c4c6f-b287-42eb-bf81-84b129f65e77","d54690fa-9a7b-464f-8707-e39d61e97909","instagram","3788488315206004408","https://www.instagram.com/p/DSTagznkm64/","This image highlights the incredible rise of a tech visionary whose ideas transformed the way the world accesses information. From building a search engine that started as a simple concept to creating one of the most powerful technology companies on the planet, this journey reflects the true power of innovation and long-term thinking. With a net worth running into tens of lakh crores, the Google co-founder has now secured a place among the richest individuals in the world, proving that technology-driven businesses can redefine global wealth rankings.

The success of Google is not just about money; it is about impact. Billions of people rely on its products every day for knowledge, communication, business, and growth. This achievement represents years of vision, risk-taking, and relentless focus on solving real-world problems using technology. It also highlights how startups, when backed by strong ideas and execution, can grow into global giants.

For aspiring entrepreneurs and students, this story is a reminder that innovation, patience, and consistency matter more than shortcuts. Wealth becomes a by-product when value is created at scale. This journey continues to inspire the next generation of founders to think globally, build boldly, and aim for lasting impact rather than quick success.

#TechSuccess #GoogleStory #StartupJourney #BillionaireMindset #Innovation #GlobalImpact #BusinessInspiration #EntrepreneurLife #WealthCreation #TechLeaders #FutureOfTechnology #DreamBig #StartupMotivation #SuccessMindset","""2025-12-15T23:57:10.000Z""","11137","137","0","9181e8e3-85be-449a-b6c7-c26e029f05d7","false","false",,,
"1869f341-ef1a-40c2-a517-c286764d0964","a7f9d44b-7577-479e-b154-9ddce10f1508","instagram","3814290324651268438","https://www.instagram.com/reel/DTvFNdfDFlW/","Twin brothers from India built an AI startup that crossed $50M ARR in 7 months.

5M+ builders. Backed by Google, Khosla Ventures & SoftBank with $70M.

I’ve been using Emergent and it actually works. Not just demo-pretty but production-ready. Database, backend, payments, deployment - all handled.

If you’re sitting on an app idea, this is your sign to finally build it.

Comment ‘AI’ and I’ll send you the link 👇

@emergentlabs #emergent","""2026-01-20T14:23:48.000Z""","11338","202","32","d21c7996-5925-4695-a5dc-b97af83f1821","true","false","https://instagram.fesb4-4.fna.fbcdn.net/v/t51.71878-15/619844882_1366413918595533_4733025565629194642_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzgxNDI5MDMyNDY1MTI2ODQzOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=9UjIg6WnBfkQ7kNvwF70nGv&_nc_oc=AdlHWHv0Fb6Q81G4ZCFQCZXGx2T7vmbE0b6btuIyy7ncH5j4cJhBAzt6PkJef3M6rWM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fesb4-4.fna&_nc_gid=QHOSyTvcXEG-87n37EiKMA&oh=00_AfsDkrQB4EdHLF5t6GszQpNCYsw2f8PAT4LZLF858IjQWg&oe=698C967F",,"67"
"1871cd23-b542-4f75-8261-e331f17ab91c","d54690fa-9a7b-464f-8707-e39d61e97909","instagram","3790151509649541041","https://www.instagram.com/p/DSZUreJkkex/","Not every visit is about football… some are about faith 🙏⚽
Lionel Messi embracing Indian traditions, seeking blessings from Lord Hanuman and Ganapati Bappa 🕉️✨

This moment shows that true legends stay humble, no matter how big they become. Success shines brighter when it’s guided by belief, respect, and gratitude 🌍❤️

👉 Does this make you respect Messi even more?
💬 Comment “LEGEND” if you felt this moment
🔁 Save & share — faith connects the world 🌏✨

#Messi #LionelMessi #FaithOverFame #SpiritualSide #IndianTradition #LordHanuman #GanpatiBappa #Humility #FootballIcon #RespectCulture #ViralReel 🙏⚽✨","""2025-12-18T07:08:21.000Z""","2469","53","0","9181e8e3-85be-449a-b6c7-c26e029f05d7","false","false",,,
"18cb1b33-c55a-4484-9680-b462670d6392","6890def8-5980-4a20-a681-602f9e113f9e","instagram","3822629102323706612","https://www.instagram.com/reel/DUMtOpYEyr0/","What a terrible and untrue accusation💔Thanks for saving me Whisper🙏#funny #interview #funnyvideo #whisperapp","""2026-02-01T02:30:01.000Z""","1910","19","0","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","true","false","https://instagram.fyyz1-1.fna.fbcdn.net/v/t51.71878-15/625043553_1809542213088296_1390169105667960873_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzgyMjYyOTEwMjMyMzcwNjYxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=YcgmTUS9SxYQ7kNvwFM2HNA&_nc_oc=Adl4cslf3oEgqmeOltDU3JGijD8EVTRHSUYTGYw8Wbud0rz2BYMwFTnaE2HMwkpqZU4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyyz1-1.fna&_nc_gid=ju0vc0CJ4xp4EeTQqb5Xjw&oh=00_Afsa_C1AtdVXEKgEuUYgcbQnZTS47A3xPk3qkWZP3S_Dmw&oe=69928E42",,"16"
"18ddd0bd-e4ee-478c-934b-a35a3bb43ff6","400fca2d-376f-449b-aa93-062c97f7c3f7","tiktok","7605292953384406288","https://www.tiktok.com/@amancreatestings/video/7605292953384406288","does bro know #badbunny is american💀💀💀 #fyp #funny #viral #meme ","""2026-02-10T17:41:58.000Z""","1095","63","8","dccc83b1-85c5-42da-a8ec-ad83e0edbebb","true","false","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oQnf2F3BAecR0DuPQi2Bh3LOkUEEipGUgDBWQg~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=9f3fc687&x-expires=1770994800&x-signature=mcwHRVUJvv66tPWjg7UCCxWJxbo%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"16"
"19320435-0254-41d1-8570-889d10bacc47","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","instagram","3781940804151940432","https://www.instagram.com/reel/DR8Jx-xCBVQ/","200 hours of vibecoding later

#explore #fyp #startup #b2b #ai #funny #meme #londonstudent #studentlife #internationalstudent #studyabroad #uclstudent #studentcreator","""2025-12-06T23:11:26.000Z""","302491","8278","83",,"true","false","https://instagram.fvlc4-1.fna.fbcdn.net/v/t51.71878-15/589920345_1352295773054811_1729562194474948360_n.jpg?stp=dst-jpegr_e15_tt6&_nc_cat=107&ig_cache_key=Mzc4MTk0MDgwNDE1MTk0MDQzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2Lmhkci5DMyJ9&_nc_ohc=LC_kKj8s7xIQ7kNvwGSYYg4&_nc_oc=Adk2usPbk5sI6B5vOtfWs2xOtpqkonWGqXM8PAqaRlTYjFz4PFuQrrLX_7f0dSZfnsU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=instagram.fvlc4-1.fna&_nc_gid=El0aYoUWQrKMd74iZIB5pg&oh=00_Afsr6pzVpmY26IRFuOKcO7QYJ08kfesqNFXrEPGSX4je4w&oe=6992B1C3",,"7"
"19fd79d1-ef06-4e80-a921-09bfb275b5d8","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","instagram","3777684728255164794","https://www.instagram.com/reel/DRtCD7NETF6/","#cluely #productivity #fyp #school #fypシ #backpacks #heavyequipment #ai","""2025-12-01T02:12:39.000Z""","130714","4606","164",,"true","false","https://scontent-ams2-1.cdninstagram.com/v/t51.71878-15/590763209_1374595490776911_8913817409523714941_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=Mzc3NzY4NDcyODI1NTE2NDc5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=JMMMpxTyKWcQ7kNvwE0xh2i&_nc_oc=AdneDUM1D576pH9mdDRRe9QoZzuEvv84JOxwPvvJ1Lb9csCXOuuuvSski0SIfpomAtI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=-N_WX-E4S9G4Y6siwuUvDQ&oh=00_Afsh688YdrXJ4PRL-XVPJqFyX3Gm-E8w_billKCsnUnD0w&oe=6992914C",,"32"
"1a2f78dd-789d-4fad-8630-8235cc235ea5","d54690fa-9a7b-464f-8707-e39d61e97909","instagram","3789742698866579293","https://www.instagram.com/p/DSX3ufcEpdd/","India’s online fashion market is evolving at a rapid pace, driven by affordability, convenience, and deep digital reach. Platforms like Flipkart, Myntra, Meesho, Amazon, Ajio, and Nykaa are competing fiercely to capture consumer attention across metros and small towns alike. Flipkart leads the space, and when combined with Myntra, its dominance becomes even more evident, highlighting the power of ecosystem-led growth. Myntra continues to shape fashion discovery and brand-led shopping, while Meesho’s rise reflects the growing demand for value-driven and reseller-led commerce. Amazon maintains a strong position through scale and logistics, whereas Ajio focuses on curated fashion and private labels. Nykaa, though smaller in share, commands strong influence in beauty and lifestyle, driven by brand trust and content-led commerce.

This competitive landscape shows how India’s fashion e-commerce is no longer just about discounts—it’s about supply chains, private labels, influencer marketing, regional penetration, and customer experience. As internet access deepens and consumer preferences mature, these platforms will continue to redefine how India shops for fashion online. The battle for market share is intense, and innovation will decide who leads the next phase of growth.

#IndianEcommerce #OnlineFashion #FashionTech #DigitalIndia #EcommerceGrowth #StartupIndia #RetailTrends #MarketShare #D2C #ConsumerInternet #IndianStartups","""2025-12-17T17:29:56.000Z""","8375","75","0","9181e8e3-85be-449a-b6c7-c26e029f05d7","false","false",,,
"1a4c5153-9c9e-4e0d-a0f7-b6ea9aeb7340","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","tiktok","7575655697308765470","https://www.tiktok.com/@Hacklifewithhenry/video/7575655697308765470","They're so annoying 😭 #slow #class #cluely #fyp #packup ","""2025-11-22T20:53:28.000Z""","440","19","5",,"false","false","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oUdPipukAC8IAI7s01IQQsiZCyiiqRfIANDaB4~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=d692e26e&x-expires=1770922800&x-signature=wQDV9XMzASED%2BRyWssm9m39PX9I%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&s=PUBLISH&sc=cover&biz_tag=tt_video",,"32"
